year,name,pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2023,"Pressly, Ryan",519151,Astros,HOU,R,89.9,92,1024,6.320987654,0.08984375,CH,Changeup,29.7,-29,0.7,3,13,-14.9,-1.9,-13,0.597122302,0.172661871
2023,"Winder, Josh",680739,Twins,MIN,R,89,139,559,3.450617284,0.248658318,CH,Changeup,29.7,-29,0.7,2,11.9,-14.6,-2.7,-18,0.597122302,0.09352518
2023,"Fulmer, Michael",605242,Cubs,CHC,R,89.9,70,950,5.864197531,0.073684211,CH,Changeup,29.7,-28.5,1.2,4,11.9,-14.8,-2.9,-20,0.672661871,0.086330935
2023,"Stroman, Marcus",573186,Cubs,CHC,R,91.4,987,2203,13.59876543,0.44802542,SIFT,Sinker,29.7,-25.7,4.1,16,10.9,-15,-4.1,-27,0.927007299,0.051094891
2023,"García, Luis",472610,Padres,SD,R,88.2,82,1010,6.234567901,0.081188119,FS,Splitter,29.7,-31.3,-1.5,-5,10.8,-11.2,-0.5,-4,0.217391304,0.5
2023,"Stripling, Ross",548389,Giants,SF,R,87.2,424,1453,8.969135802,0.291810048,SL,Slider,29.7,-33.3,-3.6,-11,4.4,3.7,0.7,20,0.121118012,0.624223602
2023,"Adon, Joan",672851,Nationals,WSH,R,87.3,104,924,5.703703704,0.112554113,SL,Slider,29.7,-33.8,-4.1,-12,3.3,4.3,-1,-24,0.077639752,0.394409938
2023,"Gonsolin, Tony",664062,Dodgers,LAD,R,86.8,304,1664,10.27160494,0.182692308,SL,Slider,29.7,-34.5,-4.8,-14,2.8,4.4,-1.7,-38,0.046583851,0.301242236
2023,"Brazoban, Huascar",623211,Marlins,MIA,R,87.4,332,1012,6.24691358,0.328063241,FC,Cutter,29.7,-28.6,-1,-4,1.8,2.6,-4.4,-172,0.37037037,0.037037037
2023,"Murphy, Chris",669684,Red Sox,BOS,L,84.9,55,870,5.37037037,0.063218391,CH,Changeup,29.6,-33.8,-4.2,-12,14.2,-14.4,-0.2,-2,0.079136691,0.410071942
2023,"Gray, Sonny",543243,Twins,MIN,R,87.9,188,2818,17.39506173,0.066713982,CH,Changeup,29.6,-31.1,-1.5,-5,13.6,-14.6,-1,-7,0.305755396,0.262589928
2023,"Dodd, Dylan",689266,Braves,ATL,L,82.9,101,568,3.50617284,0.177816901,CH,Changeup,29.6,-32.7,-3.2,-10,11.2,-13.8,-2.6,-19,0.136690647,0.100719424
2023,"Fulmer, Michael",605242,Cubs,CHC,R,89.6,206,950,5.864197531,0.216842105,FC,Cutter,29.6,-26.2,-3.3,-13,5.9,2.8,3.1,109,0.12345679,0.981481481
2023,"Machado, Andrés",600921,Nationals,WSH,R,88.4,102,774,4.777777778,0.131782946,SL,Slider,29.6,-32.3,-2.7,-8,4.3,4.3,0.1,1,0.173913043,0.562111801
2023,"Rucker, Michael",621074,Cubs,CHC,R,89.5,191,719,4.438271605,0.265646732,FC,Cutter,29.6,-26.2,-3.3,-13,2.8,2.2,0.6,25,0.12345679,0.592592593
2023,"Sandoval, Patrick",663776,Angels,LAA,L,83,675,2620,16.17283951,0.257633588,CH,Changeup,29.5,-32.6,-3.1,-9,14.2,-13.8,0.5,3,0.143884892,0.543165468
2023,"Bird, Jake",656234,Rockies,COL,R,94.4,827,1391,8.586419753,0.594536305,SIFT,Sinker,29.5,-25,4.4,18,8.8,-15.3,-6.6,-43,0.941605839,0.01459854
2023,"VerHagen, Drew",572403,Cardinals,STL,R,88.5,113,1042,6.432098765,0.108445298,CH,Changeup,29.5,-28.1,1.4,5,6.8,-14.2,-7.4,-52,0.701438849,0.014388489
2023,"Allen, Logan",671106,Guardians,CLE,L,86.4,185,2134,13.17283951,0.086691659,FC,Cutter,29.5,-29.7,0.2,1,4.1,2.5,1.6,66,0.561728395,0.808641975
2023,"Stroman, Marcus",573186,Cubs,CHC,R,89.7,204,2203,13.59876543,0.092600999,FC,Cutter,29.5,-25.5,-4,-16,1.4,1,0.4,38,0.086419753,0.549382716
2023,"Miller, Bryce",682243,Mariners,SEA,R,85,117,2095,12.93209877,0.055847255,CH,Changeup,29.4,-33.4,-4.1,-12,15.7,-14.4,1.3,9,0.089928058,0.694244604
2023,"Gaddis, Hunter",683769,Guardians,CLE,R,81.2,125,686,4.234567901,0.182215743,CH,Changeup,29.4,-34.8,-5.4,-16,15,-14.1,0.9,7,0.021582734,0.607913669
2023,"Chapman, Aroldis",547973,Rangers,TEX,L,88.1,291,1008,6.222222222,0.288690476,SL,Slider,29.4,-33,-3.7,-11,8.4,3.6,4.8,133,0.108695652,0.891304348
2023,"Bradley, Taj",671737,Rays,TB,R,88.9,448,1821,11.24074074,0.246018671,FC,Cutter,29.4,-27.1,-2.3,-9,4.5,2.8,1.6,58,0.191358025,0.808641975
2023,"Lynch IV, Daniel",663738,Royals,KC,L,87.6,152,808,4.987654321,0.188118812,SL,Slider,29.4,-33.4,-4,-12,2.1,4.1,-2,-49,0.086956522,0.288819876
2023,"Peralta, Wandy",593974,Yankees,NYY,L,88.7,115,878,5.419753086,0.130979499,SL,Slider,29.4,-32.4,-2.9,-9,0.6,4,-3.4,-84,0.161490683,0.149068323
2023,"Alcantara, Sandy",645261,Marlins,MIA,R,91.1,743,2721,16.7962963,0.273061374,CH,Changeup,29.3,-28,1.3,5,16.3,-15.1,1.2,8,0.68705036,0.669064748
2023,"Canning, Griffin",656288,Angels,LAA,R,90.2,442,2177,13.4382716,0.203031695,CH,Changeup,29.3,-29.5,-0.1,-1,16.3,-15.4,0.9,6,0.492805755,0.607913669
2023,"Graveman, Kendall",608665,Astros,HOU,R,88.4,101,1114,6.87654321,0.090664273,CH,Changeup,29.3,-29.6,-0.3,-1,14.2,-14.6,-0.3,-2,0.464028777,0.370503597
2023,"Lyles, Jordan",543475,Royals,KC,R,86.8,215,2817,17.38888889,0.076322329,FC,Cutter,29.3,-29.7,0.3,1,3.8,3.2,0.6,20,0.567901235,0.592592593
2023,"López, Pablo",641154,Twins,MIN,R,88.4,636,3024,18.66666667,0.21031746,CH,Changeup,29.2,-29.6,-0.4,-1,16.5,-14.5,2,14,0.449640288,0.823741007
2023,"Valdez, Framber",664285,Astros,HOU,L,90.1,461,2952,18.22222222,0.156165312,CH,Changeup,29.2,-28.4,0.7,3,15.5,-14.9,0.6,4,0.597122302,0.568345324
2023,"Megill, Tylor",656731,Mets,NYM,R,87.9,334,2235,13.7962963,0.149440716,CH,Changeup,29.2,-28.9,0.4,1,14.4,-14.6,-0.2,-1,0.54676259,0.410071942
2023,"Stanek, Ryne",592773,Astros,HOU,R,89.2,157,864,5.333333333,0.181712963,FS,Splitter,29.2,-31.6,-2.4,-8,12.1,-12,0.1,1,0.130434783,0.652173913
2023,"DeSclafani, Anthony",543101,Giants,SF,R,87.4,694,1550,9.567901235,0.447741935,SL,Slider,29.2,-33.7,-4.5,-13,4,4.4,-0.4,-9,0.062111801,0.5
2023,"Lambert, Peter",663567,Rockies,COL,R,88.1,306,1450,8.950617284,0.211034483,SL,Slider,29.2,-32.9,-3.8,-11,3.4,4.1,-0.8,-19,0.099378882,0.419254658
2023,"Bieber, Shane",669456,Guardians,CLE,R,86.5,526,1954,12.0617284,0.269191402,FC,Cutter,29.2,-30,0.9,3,2.5,3.1,-0.6,-18,0.654320988,0.333333333
2023,"Lorenzen, Michael",547179,Phillies,PHI,R,84.5,510,2367,14.61111111,0.215462611,CH,Changeup,29.1,-31.9,-2.8,-9,15.9,-14.2,1.7,12,0.158273381,0.787769784
2023,"King, John",667463,Cardinals,STL,L,93.7,286,527,3.25308642,0.542694497,SIFT,Sinker,29.1,-23.7,5.4,23,15.7,-15.3,0.4,3,0.974452555,0.51459854
2023,"Machado, Andrés",600921,Nationals,WSH,R,89.7,213,774,4.777777778,0.275193798,CH,Changeup,29.1,-30,-0.9,-3,14.4,-14.7,-0.4,-2,0.374100719,0.352517986
2023,"Priester, Quinn",682990,Pirates,PIT,R,89.1,90,866,5.345679012,0.103926097,CH,Changeup,29.1,-28.6,0.5,2,14,-14.5,-0.5,-3,0.568345324,0.323741007
2023,"Muller, Kyle",666205,Athletics,OAK,L,87.9,119,1454,8.975308642,0.081843191,CH,Changeup,29.1,-29.3,-0.2,-1,12.8,-14.3,-1.5,-10,0.474820144,0.215827338
2023,"Zerpa, Angel",672582,Royals,KC,L,86.9,137,707,4.364197531,0.193776521,CH,Changeup,29.1,-30.7,-1.5,-5,12.5,-14.7,-2.2,-15,0.305755396,0.136690647
2023,"Keller, Brad",641745,Royals,KC,R,90.8,108,877,5.413580247,0.123147092,CH,Changeup,29.1,-28,1.2,4,9.4,-14.9,-5.5,-37,0.672661871,0.028776978
2023,"Middleton, Keynan",641871,Yankees,NYY,R,87.7,367,856,5.283950617,0.428738318,CH,Changeup,29,-29.4,-0.4,-1,14.1,-14.4,-0.3,-2,0.449640288,0.370503597
2023,"Ryu, Hyun Jin",547943,Blue Jays,TOR,L,85.1,157,830,5.12345679,0.189156627,FC,Cutter,29,-31.4,2.4,8,0.4,3.3,-3.6,-111,0.827160494,0.074074074
2023,"Hernández, Jonathan",642546,Rangers,TEX,R,90,54,553,3.413580247,0.097649186,CH,Changeup,28.9,-30,-1,-3,19.2,-15,4.2,28,0.366906475,0.992805755
2023,"Strzelecki, Peter",657265,D-backs,AZ,R,91.1,126,653,4.030864198,0.19295559,SIFT,Sinker,28.9,-26.8,2.1,8,16.5,-15.5,1,7,0.788321168,0.682481752
2023,"Foley, Jason",671345,Tigers,DET,R,91.5,139,1047,6.462962963,0.132760267,CH,Changeup,28.9,-28.1,0.8,3,15.3,-15.1,0.2,1,0.625899281,0.485611511
2023,"Quantrill, Cal",615698,Guardians,CLE,R,86.1,173,1710,10.55555556,0.101169591,CH,Changeup,28.9,-29.8,-0.8,-3,12.8,-13.9,-1.1,-8,0.402877698,0.248201439
2023,"Cisnero, José",542585,Tigers,DET,R,88.7,136,986,6.086419753,0.137931034,FC,Cutter,28.9,-27,-1.9,-7,3.1,1.9,1.2,64,0.259259259,0.728395062
2023,"Gore, MacKenzie",669022,Nationals,WSH,L,88.6,449,2462,15.19753086,0.182372055,SL,Slider,28.9,-32.3,-3.4,-10,2.5,3.7,-1.3,-34,0.133540373,0.341614907
2023,"Bradford, Cody",674003,Rangers,TEX,L,82.1,270,974,6.012345679,0.277207392,CH,Changeup,28.8,-34.2,-5.4,-16,15.1,-14.8,0.3,2,0.021582734,0.503597122
2023,"Hendricks, Kyle",543294,Cubs,CHC,R,87.5,739,2108,13.01234568,0.35056926,SIFT,Sinker,28.8,-27.8,1.1,4,12.2,-14,-1.8,-13,0.671532847,0.131386861
2023,"Cox, Austin",680735,Royals,KC,L,82.9,88,578,3.567901235,0.152249135,CH,Changeup,28.8,-32.2,-3.4,-10,9.5,-13.6,-4.1,-30,0.133093525,0.04676259
2023,"Flexen, Chris",623167,Rockies,COL,R,87.9,514,1755,10.83333333,0.292877493,FC,Cutter,28.8,-27.1,-1.7,-6,7,3.7,3.3,89,0.296296296,0.987654321
2023,"Lynn, Lance",458681,Dodgers,LAD,R,88.7,736,3167,19.54938272,0.23239659,FC,Cutter,28.8,-27.3,-1.5,-6,2.6,2.6,0,2,0.320987654,0.481481481
2023,"King, Michael",650633,Yankees,NYY,R,87.2,244,1681,10.37654321,0.145151695,CH,Changeup,28.7,-30.8,-2.1,-7,17.4,-14.5,2.9,20,0.244604317,0.928057554
2023,"Brieske, Beau",689225,Tigers,DET,R,88.8,150,637,3.932098765,0.235478807,CH,Changeup,28.7,-29.6,-0.9,-3,16,-14.8,1.2,8,0.374100719,0.669064748
2023,"Bummer, Aaron",607481,White Sox,CWS,L,94.3,498,1099,6.783950617,0.453139217,SIFT,Sinker,28.7,-24.4,4.3,18,14.5,-15.7,-1.2,-8,0.937956204,0.222627737
2023,"Weaver, Luke",596133,Yankees,NYY,R,86.1,455,2258,13.9382716,0.201505757,CH,Changeup,28.7,-31,-2.3,-7,13.3,-14.5,-1.2,-8,0.215827338,0.237410072
2023,"Fujinami, Shintaro",660261,Orioles,BAL,R,92.8,281,1404,8.666666667,0.20014245,FS,Splitter,28.7,-28.5,0.3,1,10.2,-10.7,-0.4,-4,0.608695652,0.52173913
2023,"Feltner, Ryan",663372,Rockies,COL,R,88.6,244,776,4.790123457,0.31443299,SL,Slider,28.7,-32.3,-3.6,-11,3,4.3,-1.3,-30,0.121118012,0.341614907
2023,"Jackson, Andre",656578,Pirates,PIT,R,86.9,320,1001,6.179012346,0.31968032,CH,Changeup,28.6,-29.9,-1.3,-4,13.6,-14.1,-0.6,-4,0.341726619,0.316546763
2023,"Pagán, Emilio",641941,Twins,MIN,R,85.9,131,1061,6.549382716,0.123468426,FS,Splitter,28.6,-32.8,-4.2,-13,13.5,-12.2,1.3,11,0.065217391,0.847826087
2023,"Long, Sam",669674,Athletics,OAK,L,87,42,776,4.790123457,0.054123711,FS,Splitter,28.6,-33.2,-4.6,-14,11.4,-11.2,0.2,2,0.043478261,0.695652174
2023,"Kelly, Kevin",687330,Rays,TB,R,87,107,1066,6.580246914,0.100375235,FC,Cutter,28.6,-28.9,0.3,1,1,0.2,0.7,315,0.567901235,0.62345679
2023,"Cueto, Johnny",456501,Marlins,MIA,R,86.1,202,860,5.308641975,0.234883721,SL,Slider,28.6,-35.3,-6.8,-19,0.8,4.8,-3.9,-83,0.00310559,0.102484472
2023,"Saucedo, Tayler",642048,Mariners,SEA,L,92.3,314,789,4.87037037,0.397972117,SIFT,Sinker,28.5,-24.6,3.9,16,17.7,-15.2,2.5,17,0.916058394,0.959854015
2023,"Woodruff, Brandon",605540,Brewers,MIL,R,85.8,205,1043,6.438271605,0.196548418,CH,Changeup,28.5,-31.2,-2.7,-9,15.8,-14.2,1.5,11,0.161870504,0.737410072
2023,"Barria, Jaime",642545,Angels,LAA,R,84.6,190,1350,8.333333333,0.140740741,CH,Changeup,28.5,-31,-2.4,-8,14.1,-13.8,0.3,2,0.18705036,0.503597122
2023,"White, Brendan",686839,Tigers,DET,R,93,45,667,4.117283951,0.067466267,SIFT,Sinker,28.5,-26.5,2.1,8,10.5,-15.9,-5.3,-34,0.788321168,0.02189781
2023,"Flaherty, Jack",656427,Orioles,BAL,R,88.7,239,2634,16.25925926,0.090736522,FC,Cutter,28.5,-27.3,-1.2,-4,4.8,2.6,2.2,87,0.364197531,0.895061728
2023,"Ureña, José",570632,White Sox,CWS,R,86.2,196,771,4.759259259,0.254215305,SL,Slider,28.5,-35.1,-6.5,-19,0.7,4.7,-5.4,-114,0.00931677,0.027950311
2023,"Sale, Chris",519242,Red Sox,BOS,L,93.4,105,1670,10.30864198,0.062874251,SIFT,Sinker,28.4,-24.6,3.7,15,19.8,-15.6,4.3,27,0.905109489,1
2023,"Anderson, Tyler",542881,Angels,LAA,L,88.5,136,2431,15.00617284,0.055944056,SIFT,Sinker,28.4,-28.3,0,0,17.9,-15.5,2.5,16,0.54379562,0.959854015
2023,"Luzardo, Jesús",666200,Marlins,MIA,L,88.3,626,2988,18.44444444,0.209504685,CH,Changeup,28.4,-30.1,-1.6,-5,16.2,-14.9,1.3,9,0.302158273,0.694244604
2023,"Ortiz, Luis L.",682847,Pirates,PIT,R,89.7,202,1462,9.024691358,0.138166895,CH,Changeup,28.4,-30.3,-1.9,-6,15.6,-14.7,1,6,0.258992806,0.625899281
2023,"Bednar, David",670280,Pirates,PIT,R,91.6,183,1105,6.820987654,0.16561086,FS,Splitter,28.4,-29.4,-1.1,-4,7.3,-11.1,-3.8,-34,0.304347826,0.108695652
2023,"Severino, Luis",622663,Yankees,NYY,R,90.7,245,1636,10.09876543,0.149755501,FC,Cutter,28.4,-24.8,-3.6,-14,4.3,2.4,1.8,74,0.098765432,0.851851852
2023,"Domínguez, Seranthony",622554,Phillies,PHI,R,90,238,859,5.302469136,0.277066356,SL,Slider,28.4,-30.8,-2.4,-8,4.1,3.9,0.2,5,0.208074534,0.574534161
2023,"De Los Santos, Enyel",660853,Guardians,CLE,R,87.8,95,1048,6.469135802,0.090648855,CH,Changeup,28.3,-30.7,-2.4,-8,17,-14.6,2.4,16,0.18705036,0.874100719
2023,"Burke, Brock",656271,Rangers,TEX,L,88.1,100,914,5.641975309,0.10940919,CH,Changeup,28.3,-28.5,-0.2,-1,15.5,-14.4,1.1,8,0.474820144,0.658273381
2023,"Pruitt, Austin",643493,Athletics,OAK,R,87.1,46,757,4.672839506,0.060766182,CH,Changeup,28.3,-30.4,-2.1,-7,12.6,-14.6,-2,-14,0.244604317,0.161870504
2023,"Keller, Mitch",656605,Pirates,PIT,R,89.7,756,3119,19.25308642,0.24238538,FC,Cutter,28.3,-26,-2.2,-9,3.6,2.6,0.9,36,0.203703704,0.679012346
2023,"Battenfield, Peyton",685410,Guardians,CLE,R,87.3,225,551,3.401234568,0.408348457,FC,Cutter,28.3,-28,-0.3,-1,3,3.6,-0.6,-16,0.469135802,0.333333333
2023,"Koch, Matt",571863,Rockies,COL,R,89.6,276,584,3.604938272,0.47260274,FC,Cutter,28.3,-26.3,-2,-8,2.9,2.4,0.5,23,0.24691358,0.555555556
2023,"Kluber, Corey",446372,Red Sox,BOS,R,86.1,270,990,6.111111111,0.272727273,FC,Cutter,28.3,-29.6,1.3,4,2.3,1.9,0.5,26,0.722222222,0.555555556
2023,"Cabrera, Génesis",650893,Blue Jays,TOR,L,89.6,297,946,5.839506173,0.313953488,FC,Cutter,28.3,-26.2,-2.1,-8,0.4,2.3,-1.8,-81,0.228395062,0.172839506
2023,"Milner, Hoby",571948,Brewers,MIL,L,89,206,1027,6.339506173,0.200584226,FF,4-Seamer,28.2,-23.9,-4.4,-18,16.4,-11.1,5.2,47,0.034313725,0.970588235
2023,"Clarke, Taylor",664199,Royals,KC,R,89.1,164,1068,6.592592593,0.153558052,CH,Changeup,28.2,-29.1,-0.9,-3,15.2,-14.6,0.6,4,0.374100719,0.568345324
2023,"Quantrill, Cal",615698,Guardians,CLE,R,88.1,409,1710,10.55555556,0.239181287,FC,Cutter,28.2,-28,-0.3,-1,2.8,3,-0.2,-7,0.469135802,0.419753086
2023,"Manoah, Alek",666201,Blue Jays,TOR,R,86.3,215,1689,10.42592593,0.127294257,CH,Changeup,28.1,-30.5,-2.4,-8,16.3,-14.3,2.1,15,0.18705036,0.834532374
2023,"Singer, Brady",663903,Royals,KC,R,87.7,164,2612,16.12345679,0.062787136,CH,Changeup,28.1,-31.3,-3.2,-10,15,-14.3,0.7,5,0.136690647,0.59352518
2023,"Jax, Griffin",643377,Twins,MIN,R,91.1,92,1047,6.462962963,0.087870105,CH,Changeup,28.1,-28.7,-0.6,-2,14.3,-15.2,-0.9,-6,0.417266187,0.276978417
2023,"Velasquez, Vince",592826,Pirates,PIT,R,88.6,81,650,4.012345679,0.124615385,CH,Changeup,28.1,-29.9,-1.8,-6,11.7,-14.6,-2.8,-19,0.284172662,0.089928058
2023,"Cortes, Nestor",641482,Yankees,NYY,L,86.6,307,1068,6.592592593,0.287453184,FC,Cutter,28.1,-29.6,1.5,5,4.6,2.6,2,77,0.759259259,0.87037037
2023,"Miley, Wade",489119,Brewers,MIL,L,87.1,829,1873,11.5617284,0.442605446,FC,Cutter,28.1,-29.1,1.1,4,3,3.1,-0.1,-4,0.691358025,0.444444444
2023,"Kelly, Joe",523260,Dodgers,LAD,R,89.2,76,712,4.395061728,0.106741573,CH,Changeup,28,-30.3,-2.3,-8,18.1,-15,3.1,21,0.215827338,0.946043165
2023,"Winckowski, Josh",670174,Red Sox,BOS,R,93,83,1383,8.537037037,0.060014461,CH,Changeup,28,-26.5,1.5,6,16.5,-15.5,1,7,0.708633094,0.625899281
2023,"Duarte, Daniel",650960,Reds,CIN,R,90.1,40,572,3.530864198,0.06993007,CH,Changeup,28,-29.5,-1.5,-5,15.6,-15.2,0.4,3,0.305755396,0.521582734
2023,"Syndergaard, Noah",592789,Guardians,CLE,R,87.3,311,1408,8.691358025,0.220880682,CH,Changeup,28,-28.9,-0.9,-3,15.4,-14,1.4,10,0.374100719,0.715827338
2023,"Hoffman, Jeff",656546,Phillies,PHI,R,90.5,155,869,5.364197531,0.178365938,FS,Splitter,28,-30.1,-2.1,-7,15.4,-11.4,4,35,0.173913043,0.97826087
2023,"Walker, Ryan",676254,Giants,SF,R,94.8,535,1079,6.660493827,0.495829472,SIFT,Sinker,28,-23.6,4.4,18,14.5,-15.6,-1.1,-7,0.941605839,0.248175182
2023,"Varland, Louie",686973,Twins,MIN,R,89.3,349,1091,6.734567901,0.319890009,FC,Cutter,28,-26.5,-1.5,-6,4.1,2.6,1.5,58,0.320987654,0.796296296
2023,"Murphy, Chris",669684,Red Sox,BOS,L,88,276,870,5.37037037,0.317241379,SL,Slider,28,-33.1,-5.1,-15,4.1,4.5,-0.3,-7,0.02173913,0.51242236
2023,"Snell, Blake",605483,Padres,SD,L,88.4,416,3168,19.55555556,0.131313131,SL,Slider,28,-32.9,-5,-15,3,3.7,-0.7,-20,0.027950311,0.431677019
2023,"Bello, Brayan",678394,Red Sox,BOS,R,95,951,2618,16.16049383,0.363254393,SIFT,Sinker,27.9,-24.1,3.7,15,18,-15.9,2.2,14,0.905109489,0.908759124
2023,"Germán, Domingo",593334,Yankees,NYY,R,85.8,345,1653,10.2037037,0.208711434,CH,Changeup,27.9,-31.6,-3.7,-12,17.3,-14.3,3,21,0.118705036,0.942446043
2023,"Gray, Jon",592351,Rangers,TEX,R,88.8,278,2393,14.77160494,0.116172169,CH,Changeup,27.9,-29.4,-1.5,-5,14.4,-14.6,-0.2,-2,0.305755396,0.410071942
2023,"Stripling, Ross",548389,Giants,SF,R,83.7,360,1453,8.969135802,0.247763248,CH,Changeup,27.9,-29.3,-1.4,-5,8.7,-12.1,-3.5,-29,0.334532374,0.061151079
2023,"Holton, Tyler",663947,Tigers,DET,L,88,231,1195,7.37654321,0.193305439,FC,Cutter,27.9,-28.3,0.4,1,4.7,3,1.7,55,0.592592593,0.827160494
2023,"Faucher, Calvin",676534,Rays,TB,R,91.2,158,514,3.172839506,0.307392996,FC,Cutter,27.9,-24.6,-3.3,-13,4,1.8,2.1,115,0.12345679,0.882716049
2023,"Peguero, Elvis",665625,Brewers,MIL,R,96,446,913,5.635802469,0.488499452,SIFT,Sinker,27.8,-21.7,6.1,28,16.6,-15.4,1.1,7,0.98540146,0.697080292
2023,"Smith, Drew",622098,Mets,NYM,R,85.4,101,1082,6.679012346,0.093345656,CH,Changeup,27.8,-33.1,-5.3,-16,14.5,-14.5,0,0,0.028776978,0.460431655
2023,"Clevinger, Mike",605182,White Sox,CWS,R,86.1,270,2100,12.96296296,0.128571429,CH,Changeup,27.8,-30.9,-3.1,-10,13.9,-14.3,-0.4,-3,0.143884892,0.352517986
2023,"Alexander, Scott",518397,Giants,SF,L,92.8,526,694,4.283950617,0.757925072,SIFT,Sinker,27.8,-23.1,4.7,20,13.7,-15,-1.3,-9,0.952554745,0.200729927
2023,"Severino, Luis",622663,Yankees,NYY,R,86.7,304,1636,10.09876543,0.185819071,CH,Changeup,27.8,-30.2,-2.4,-8,13.4,-14.2,-0.8,-5,0.18705036,0.284172662
2023,"Civale, Aaron",650644,Rays,TB,R,87.7,751,2009,12.40123457,0.37381782,FC,Cutter,27.8,-28.2,0.4,1,3.7,2.7,1,38,0.592592593,0.703703704
2023,"Chirinos, Yonny",630023,Braves,ATL,R,88.8,346,1342,8.283950617,0.257824143,SL,Slider,27.8,-31.9,-4.1,-13,0.8,3.9,-3.1,-80,0.077639752,0.177018634
2023,"Freeland, Kyle",607536,Rockies,COL,L,88.7,682,2414,14.90123457,0.282518641,SIFT,Sinker,27.7,-26.4,1.4,5,13.4,-14.7,-1.4,-9,0.722627737,0.189781022
2023,"Waldron, Matt",663362,Padres,SD,R,86.7,88,673,4.154320988,0.130757801,FC,Cutter,27.7,-29.7,1.9,7,3,2.9,0.1,2,0.808641975,0.5
2023,"Davis, Noah",663562,Rockies,COL,R,88.3,102,601,3.709876543,0.169717138,FC,Cutter,27.6,-27.4,-0.2,-1,1.3,2.3,-1,-45,0.49382716,0.283950617
2023,"Loup, Aaron",571901,Angels,LAA,L,92.1,452,837,5.166666667,0.540023895,SIFT,Sinker,27.5,-28.1,-0.7,-2,18.9,-16.4,2.5,15,0.408759124,0.959854015
2023,"Ramirez, Yohan",670990,White Sox,CWS,R,95.1,502,714,4.407407407,0.703081232,SIFT,Sinker,27.5,-25.7,1.9,7,17.7,-16.4,1.3,8,0.770072993,0.748175182
2023,"Anderson, Chase",502624,Rockies,COL,R,83.9,332,1447,8.932098765,0.229440221,CH,Changeup,27.5,-32.2,-4.7,-15,15.5,-14.1,1.4,10,0.057553957,0.715827338
2023,"Bernardino, Brennan",657514,Red Sox,BOS,L,90.9,482,865,5.339506173,0.557225434,SIFT,Sinker,27.5,-26.9,0.6,2,15.1,-15.1,0,0,0.605839416,0.405109489
2023,"Blackburn, Paul",621112,Athletics,OAK,R,88.9,383,1875,11.57407407,0.204266667,FC,Cutter,27.5,-27.1,-0.4,-2,4.5,2.7,1.8,66,0.444444444,0.851851852
2023,"Bird, Jake",656234,Rockies,COL,R,89.5,198,1391,8.586419753,0.142343638,FC,Cutter,27.5,-25.7,-1.8,-7,4,1.2,2.8,231,0.290123457,0.950617284
2023,"Leiter Jr., Mark",643410,Cubs,CHC,R,88.7,214,1056,6.518518519,0.202651515,FC,Cutter,27.5,-27.3,-0.2,-1,2.2,2.7,-0.5,-19,0.49382716,0.358024691
2023,"Sánchez, Cristopher",650911,Phillies,PHI,L,92.1,675,1460,9.012345679,0.462328767,SIFT,Sinker,27.4,-22.8,4.7,20,17.9,-14.9,3,20,0.952554745,0.989051095
2023,"Kikuchi, Yusei",579328,Blue Jays,TOR,L,88.7,274,2818,17.39506173,0.097232079,CH,Changeup,27.4,-29.9,-2.5,-8,9.1,-14.5,-5.4,-37,0.179856115,0.032374101
2023,"Bautista, Félix",642585,Orioles,BAL,R,88.6,245,988,6.098765432,0.247975709,FS,Splitter,27.4,-29.1,-1.8,-6,6.8,-7.6,-0.8,-10,0.195652174,0.456521739
2023,"Grove, Michael",675627,Dodgers,LAD,R,89.1,92,1146,7.074074074,0.080279232,FC,Cutter,27.4,-26.9,-0.5,-2,4.2,2.9,1.3,46,0.432098765,0.759259259
2023,"Bassitt, Chris",605135,Blue Jays,TOR,R,87.8,479,3139,19.37654321,0.152596368,FC,Cutter,27.4,-28.4,1,4,2.6,2.7,-0.1,-4,0.672839506,0.444444444
2023,"Scherzer, Max",453286,Rangers,TEX,R,88.4,256,2465,15.21604938,0.103853955,FC,Cutter,27.4,-27.2,-0.1,0,1.5,2,-0.5,-27,0.512345679,0.358024691
2023,"Brito, Jhony",666745,Yankees,NYY,R,88.8,419,1445,8.919753086,0.289965398,CH,Changeup,27.3,-28.8,-1.5,-5,16.1,-14.4,1.7,12,0.305755396,0.787769784
2023,"Wright, Kyle",657140,Braves,ATL,R,92.7,170,575,3.549382716,0.295652174,SIFT,Sinker,27.3,-24.3,3,12,14.7,-15.2,-0.6,-4,0.861313869,0.310218978
2023,"Wantz, Andrew",681806,Angels,LAA,R,89.4,189,658,4.061728395,0.287234043,FC,Cutter,27.3,-26.5,-0.8,-3,5,2.5,2.5,97,0.395061728,0.925925926
2023,"Voth, Austin",608723,Orioles,BAL,R,89,74,663,4.092592593,0.111613876,FC,Cutter,27.3,-26.9,-0.4,-1,3,2.5,0.5,21,0.444444444,0.555555556
